Sequence_Index	Protein_Name_First	Sequence_Length	Sequence_Hash	Protein_Count	Duplicate_Proteins
2866	SO3000	195	181414DEC4AF70B6332CB26E9BEBAC00B6B2B0A1	1	
2867	SO3001	129	0C891AE402A56AA5FEFCDE6903BB9AADFA2CA093	1	
2868	SO3002	223	35EADD8A78C08603F0E4A76C8DD4501D316DB488	1	
2869	SO3003	115	B0C01BC8375DAD73F96CAE04B957DEF446C3FE04	1	
2870	SO3004	321	46172CE5C204B2AEB288234B3749BDE14B862159	1	
2871	SO3005	165	0BB6CDCECCD5ED32FE9BAD65FA7B12DB93911998	1	
2872	SO3006	557	C4B94FBE272C8C8EFB13A73FB87BF3ECAB59F5BE	1	
2873	SO3007	41	7BBCCE0C0AF58DF969F65C5F7BCC6AB39915385C	1	
2874	SO3008	137	37364DBFA3518D1E932335C4E3BC86B3253BB6EC	1	
2875	SO3009	92	0DD32980D819C740DB18B25EDC056E0E0100B8CE	1	
2876	SO3010	66	6990F2DDD3D3DC09571E8351ED0AC39D795778F5	1	
2877	SO3010a	65	E776ED66DC785CD1B58217FCB669B0B38B1596CB	1	
2878	SO3011	82	B2E38CF3E2BDB38A739CE4222A31889D0760C650	1	
2879	SO3012	70	1AABE95E000EA8458D69DCD7F9BD02C2F20A73EE	1	
2880	SO3013	419	8ADC064AF3EC016093E010C8DA61F373BAE479B7	1	
2881	SO3014	198	67AAFD4A986D3BD1B1F333B2A251FCDB0CA74240	1	
2882	SO3015	262	66055A4FC723C90BDBBA7C0B0B12ADF27536663E	1	
2883	SO3016	206	17CA8B7F8C89167E4F420CE6A1D07361E5E7A71F	1	
2884	SO3017	286	B5A638F4E8690066D695E8AC806C546C23066EC3	1	
2885	SO3018	36	64A5A2FF7131F1685A772241EF3B9E98C07BDAB4	1	
2886	SO3019	574	D60B3053771FFD0B1C094CFE9A913A83A6B9498A	1	
2887	SO3020	202	14513CD3E5877A1E6DEFC011E8517E95BF57812A	1	
2888	SO3021	347	4879BAB19A45288EEFA753D2908EEA49BBDEF13C	1	
2889	SO3022	469	B15C40887354242EA68048660B09F611870380EC	1	
2890	SO3023	396	3AB871DC72DBB5BA7456EC8445A724C8148CC364	1	
2891	SO3024	278	6D77C8FC42305B3EBE944CF9E0A76AD5B31814B7	1	
2892	SO3025	330	D83EC90B3D515FD6CDFF3798004966FE48047062	1	
2893	SO3026	45	40EC08F23CA4A1F0416E63C99BE76F1A1F5F97E1	1	
2894	SO3027	147	BEB365E63CF8F00887513DE15EDED2F9AECDBC29	1	
2895	SO3028	40	1A7116FA14E0E362440E34FD92D02F94BE1A2F75	1	
2896	SO3029	94	E61941A8A4F98C30ECD18E4D9F1A44324DC2CAC8	1	
2897	SO3030	498	742DAC766F3B4B5DFD425422106F461EC29BA9D0	1	
2898	SO3031	206	63CC69D15D89AB681034CB579FFE2195286EF1C6	1	
2899	SO3032	601	87C991B1A61D156DA9D2D207EB3F66F1B2B5FCAD	1	
2900	SO3033	700	7ECC89EA9E41A3F19AFDD869F27F57BF09C10703	1	
2901	SO3034	361	C3D411F71702DBAA1BFA4CEEECF7AF4B54A11996	1	
2902	SO3035	181	578F549520A0271DD2163EA81F2D4155C3ECD331	1	
2903	SO3036	99	ED1DA2D6E9DF40FB6557DAFFDD8BFD00791A8696	1	
2904	SO3037	270	84178FB8DD5E4B73C47AE4E726AFC375BC9022CE	1	
2905	SO3038	83	705142710C618AD755F90393E503E8DFB70AD922	1	
2906	SO3045	143	788B109D3B1CCD0DD0E4671992FEC12F80BE5DA8	1	
2907	SO3047	163	57138EB3C3F82ED01B97F90520C305AFD47B4409	1	
2908	SO3048	748	9C35D5EB62F4C96B5F90173AB126A8F6574830C8	1	
2909	SO3049	164	3E530B4961F7B3E85D6B3A594CEA39D60749AF62	1	
2910	SO3050	229	3D07B83AF59B78F87916EBA1E093194A779A4574	1	
2911	SO3051	337	FDF04A7681DB986C1FA1DDAE32F3F190BD3A3017	1	
2912	SO3052	579	597B735604891170A8DA2539328903E68C315D66	1	
2913	SO3053	33	1B021A9E1B4967842B90840AEB1902423035EA39	1	
2914	SO3054	214	3ECE21AA121F75CAD3DBDB8EDF999B4F3F9CDB4E	1	
2915	SO3055	424	9E22185AAAA398D3A780ADA6CB6F8BA737C029E0	1	
2916	SO3056	127	586A9CEE36225712C16A3B1D56DC0101ECD17F60	1	
2917	SO3057	524	CF73C85AA4C571468BF273B8326859B6888A34B9	1	
2918	SO3058	517	5C6E8B9C1862E9C6DC3D133707388471372E850B	1	
2919	SO3059	508	A40DF29AF75C1880C6D66B5194EA4CE1BCF32D78	1	
2920	SO3060	389	035276A45BBADBC21D3936FF6A9CD336CDBFDEF8	1	
2921	SO3061	702	8F2866A7997EA1DE0F689026FC3C703257D58B5E	1	
2922	SO3062	95	2D9E97E54D284930A2923BD4EE008CEDE74EA475	1	
2923	SO3063	495	A5D006FF7283BEAE157E720471125F18E12972C2	1	
2924	SO3064	504	EE7A4CDF392C700A51DCA567B972D578608DD775	1	
2925	SO3065	162	C1D35F2AABD9BF4B74D96379636698B93E6B8330	1	
2926	SO3066	281	D1A30CC23F4D971AA536262B4981CDF47348085A	1	
2927	SO3067	431	D128802D943452A3650D12876126A1D2A935E78A	1	
2928	SO3068	261	9A6EB7ADE0FE8445B4E9340767E995708BF0BB4E	1	
2929	SO3069	1110	D776AC7A7A2D2EC49CBE1683255761728698E638	1	
2930	SO3070	338	F1E042B3A8B776BCFB666BF6A1476317D8D46016	1	
2931	SO3071	376	FA714B59B7DF688616D50D8627768FE54EEAE162	1	
2932	SO3072	403	D93E1E6B56D418554460567B72414E55F61A49E0	1	
2933	SO3073	643	729C59D0B9CFDC9061B2FD6D1FDA04EFC01618BD	1	
2934	SO3074	30	89239AAD3E823E5980F9A83C1C7E88D80BEFF503	1	
2935	SO3075	203	8162B5ACD1D32B4D19581D35A81A529985B6C6E7	1	
2936	SO3076	93	E7104B70175F9F9FE447BAFED5B4D58BB36CEE3A	1	
2937	SO3077	376	01AEDF470A81A077328B1E7F16DBA430306645E6	1	
2938	SO3078	389	3DA96F7E3C8AB35687881724E0EC7CD6648EB3D7	1	
2939	SO3080	305	768C0142EEC1D97C1F55756FEBA36FB19A59A44C	1	
2940	SO3081	176	DF1A33AC8DFD6A46BD72DB6FA012CC39C5B1BF73	1	
2941	SO3082	156	E9FBD7C24CCAA6E12A7C2F6EAD1CE753C85BAFD5	1	
2942	SO3083	929	A540AEA71D63772CCBDBFAC87E46B68B9B88F9AD	1	
2943	SO3084	1422	D4D8B6702C4D36026959F10B67B5052B8257BEDF	1	
2944	SO3085	192	2D3D6CF43F3E7D9E3F3F08664B68B8D90020E762	1	
2945	SO3086	38	7F9460E3CB4BB43578D96FB7CBBCB5C41FD7DB44	1	
2946	SO3087	69	C04B9E4FA61E2D8C320432639610BAF0DDFBF66E	1	
2947	SO3088	707	EFDB544653BDA2A961FEF2A06D7ADC6CAB5D3728	1	
2948	SO3089	436	FB78E6473AAB0155600495113803405BD5D8BFBD	1	
2949	SO3090	316	ACB690E8FC4FD72C71EC61218F49012C67B36915	1	
2950	SO3091	327	97C31AD3ECE41A70FC44EECA16CE0F973E3A64FA	1	
2951	SO3092	197	B15D47A6FEEBE9A1994A11C3B2452390D2A07019	1	
2952	SO3093	338	7FCC254D5552C46FBD1485916B8C72DE24B4951E	1	
2953	SO3094	679	BAA476C50E8D5527093E013A849B51572AE3590C	1	
2954	SO3095	555	079C18166226B9E80438AC829028653B9B2BD603	1	
2955	SO3096	187	20F7E17C896084EF1875D681E445D8580F00F297	1	
2956	SO3097	234	C70F8860B6A3ED0A30A61B724B119B36EDCBC528	1	
2957	SO3099	440	36ABA910037341D4AB02FD74C474911DBE6FACAC	1	
2958	SO3100	148	D6A8A53A59B7A079D1ACABAD9A616B851B9FC495	1	
2959	SO3101	238	1F0A747A39135F677A8D2E8BB6FFC7FDC7E61662	1	
2960	SO3102	337	6E3CB3AABF14DF863609C2E93C5F15E4AC4477B2	1	
2961	SO3103	1087	104B3C17A59060DDCFFF57958396CC725A795511	1	
2962	SO3104	70	0014986BB552B2D35DC63BA0C869288F64AD2D25	1	
2963	SO3105	132	E08B002B15085A61B868642649A437A1737D2809	1	
2964	SO3106	807	CB7E868E11D53E456535D822B04B279A46633ECE	1	
2965	SO3107	181	0CAF8900155DDA99286FE9AF13C76DFA6BDD9296	1	
2966	SO3108	303	2AC3C5F0AF39A70F76D21E44818C84D78AB523BB	1	
2967	SO3109	143	E705064AF00DA4B85B95A4F1BFF0BFEA6CCF07A8	1	
2968	SO3110	315	FBB478060F7D2E32606241FBE9CDA0223282FB06	1	
2969	SO3111	616	206366BE07AD4A074FBA0DCEA0625A80CDF0733F	1	
2970	SO3112	110	B64E23CE013C8F20C4D9414B906B9A02278BDA2A	1	
2971	SO3113	374	CCB4A2DEDC8F1D369F383EAC6B87AC457447F9F2	1	
2972	SO3114	345	9F66402223AB240B0C27A6E31E8666B7E8BD403A	1	
2973	SO3115	69	70DEE5146B0BA2E7B42EF353DFC4308CFEEC50CC	1	
2974	SO3116	204	2AB226D7921AF00AA9A3FABD6DFA79845E773352	1	
2975	SO3117	184	9A9092217B4982BD2E33599ECD61C9ED6DC61FF1	1	
2976	SO3118	223	70104DDE681E4D3DA387B1EE31406D32ECF2B8C3	1	
2977	SO3119	144	4CF15F5A8C6861A25D7AF79AB4633267731E2293	1	
2978	SO3120	459	966291C7CD44DD33B408CE9B097F4D03F44ABEC3	1	
2979	SO3121	174	3E11FF7C48E1B03393904435ECAC77926A1CA1F2	1	
2980	SO3122	408	B28C0F90456B7F8A68D68CAD8D626F13A0BE524D	1	
2981	SO3123	299	71A37CE7C54786A16401D7F5824A9C1C37BE7ED5	1	
2982	SO3124	156	2A0A57A2B68F93F3609D1AE638F35A9D59516D48	1	
2983	SO3125	427	90A133F721408858B95F54707F6A9BAF3C50C61F	1	
2984	SO3126	167	8A6CD423D7AAF30DAF91211B755DCB2F61F6DADB	1	
2985	SO3127	542	AE82FDE0499A690D095709BB154D0828B13EC0A8	1	
2986	SO3128	609	2702EA35D0D0614CFD377B4E680E4781DA439B6F	1	
2987	SO3129	55	C83EE707E59D0045F5607467881D6966A760DBE6	1	
2988	SO3131	30	440095C9D7C2EFA8BFFFAFA43771966A1BAE96FA	1	
2989	SO3132	76	BA7B9162B8C7243309D64D47A4265199E3FA879E	1	
2990	SO3133	32	39BB9E9D44AC194203CF846F9698254BD2C60500	1	
2991	SO3134	339	6EEF3079E595154A4ED9679BC746D09E94B16369	1	
2992	SO3135	219	55E9CB83303745B606B0E3A51E142FF236DE9F46	1	
2993	SO3136	465	945D145DFE83C56506DA562685ACA4432191712C	1	
2994	SO3138	459	D20BE1F8B837D5BE32CB6C09B52BA86272A415F2	1	
2995	SO3139	1023	FB7CE051F471A1BB39AC5B7402919FEC705F6DB4	1	
2996	SO3140	192	C77ADFE3B126DE9705394D836DDB5189BCF20689	1	
2997	SO3142	716	12F7DC13969DF02287C3F75DAB7CF8354150E631	1	
2998	SO3144	308	3766A078FC8E2181D258A35DBF80C828DDBA869B	1	
2999	SO3145	249	3BA9D0CF7437BF7BA208355313004E4021EB01E2	1	
3000	SO3146	130	B492810B0708EEEE3239137EE039B87B2CCBCBBE	1	
3001	SO3147	31	605111D18C657E1771FECC0CA552C1829A1A302A	1	
3002	SO3148	424	5175FC384A408B107868B637B390BCAFDF62E97A	1	
3003	SO3149	428	7023BC2A7F0E274AE096B60A30698961761D76A9	1	
3004	SO3150	126	F6064321008207C80A2018306017863A0C02EB07	1	
3005	SO3151	244	746DEBB285C1BDACD55E138BDD250145AD9D0A69	1	
3006	SO3152	209	3C3230CD5C3E21479861E47410824406E0B9DB52	1	
3007	SO3153	47	2E24482AFEE54DFCC3183D5168B124E7663028AA	1	
3008	SO3154	570	829ED05C179CE63202536EA45B8D1A74E1658D50	1	
3009	SO3155	374	04F59AD5E49428988F2C1FA998C8C61F2F7FBD43	1	
3010	SO3156	91	C7DE43663320E564A8BE9A37D999FD3F85E3B33A	1	
3011	SO3157	236	8C2C28C09CC4B37062D3BF5436C905DEA30D801C	1	
3012	SO3158	261	7A478EB7C5850953083AAB201394000A1EEB7ECD	1	
3013	SO3159	792	5086F5C46ABC70E4235993452A4FCADF1E3DEE9A	1	
3014	SO3160	179	9AD3165ED1E9751C41D11FC591A321F9D8ABE8F0	1	
3015	SO3161	64	5F4A0CB8DD0A9B5B62449E0C05E7FB84BE8B54CE	1	
3016	SO3162	453	91A2134058B5E3EBDFA1F30D2B76A813621F68BD	1	
3017	SO3163	150	0B4C48811E73AD657037981BF05CC669A0795C93	1	
3018	SO3164	255	534D4259B36075C444FD7BF4AF85843076FA41AB	1	
3019	SO3165	139	9EAB518C2B9F958047229158FE5F115F43244B88	1	
3020	SO3166	133	9B5E498A34EC96881DF148711714B31A8D93B1DC	1	
3021	SO3167	343	6C8840514E3330BDEE1869B60972C62F245FF203	1	
3022	SO3168	402	6FFACE37C48BC9A595B3030BEC9E8541BB8A51BA	1	
3023	SO3169	126	519ABA8C8CB1B0E8E92084D92D43A0C5650C55F0	1	
3024	SO3170	455	7648127EC801E6209ADBA8BD4C4322B7759CED63	1	
3025	SO3171	646	2F19B8BA7EF894848CE4E640F59F9C5A01F29E82	1	
3026	SO3172	185	626FEF8CFD3B602F35F65B3DB9FC2A9120CD3A59	1	
3027	SO3173	309	38B219E40B8ADDCA064D02814819C4B1210FF183	1	
3028	SO3174	377	AC7F8C005B86B990001962B9CA06FFCDC1E724E5	1	
3029	SO3175	643	C30DBBC68CD4894D5F57888D909BF885AA2C29A4	1	
3030	SO3176	373	FD8E9574EC502E14A464A8ADE66BC033D067B4AD	1	
3031	SO3177	253	AE553EF3A287CBB2CA852804D79E3C73DB4EB1AE	1	
3032	SO3178	325	B74372A77015C848E44E353D7C0048E05B929A2C	1	
3033	SO3179	417	F77F18BD8128CE02F114E2901F1CC505EDC6C02A	1	
3034	SO3179a	177	7856FC5ABA77D972F3C6FD3DB1D4309DCCE35545	1	
3035	SO3180	298	330A8A9AB3BB58E552644D99ABACBAD3207E69BE	1	
3036	SO3181	501	D7C6EFDE8B33045009A95298DE76ADC52275C78A	1	
3037	SO3182	142	793E0D54308DF0DD64C3FE42F6710D113F6BF6E6	1	
3038	SO3183	316	1471E176F4BC0A30C7A796E67C80026B843D96A7	1	
3039	SO3184	240	DF16074065BA654D33CAC019D0F235CA354CCFF6	1	
3040	SO3185	358	A58BE822DE19D04C748E8B84F4975334E28D9EAB	1	
3041	SO3186	304	C16FA9EF87673EC33366644FED64FD9F60813E1E	1	
3042	SO3187	56	EB2AAB9C5E0738C577224DA0BAFC8065ED5BB169	1	
3043	SO3188	375	2F6CF160DF683037E69453B15B92EE6FA03570C2	1	
3044	SO3189	340	A58FD588F2606661FDCD996B057E88474BC14477	1	
3045	SO3190	426	C50D1A1258101B9755911F86A1C5D5BC838CEF6C	1	
3046	SO3191	329	0EE56ED8F6E997DFE619EE2179DC7883F32E975F	1	
3047	SO3192	117	DC258DA045A4D524E1A484B71AAF441C2956097D	1	
3048	SO3193	921	6AD815239C224C80943295C6E455DEF891CEC4B8	1	
3049	SO3194	166	A33D94FFB64288243456F942CFA8412CD4EBBECB	1	
3050	SO3194.1	324	F65E91809DE60C3FA97861A2AEB821BB88388C03	1	
3051	SO3194.2	176	37D218D80B6D1B8AAE84B445C2B553FA475DF2B6	1	
3052	SO3195	500	CF542AE5E768CC08CA2B8E234FCDD5B5A2819CF8	1	
3053	SO3196	367	6830C0424399E56531AD08F7EFA0874115929535	1	
3054	SO3197	261	0C4E960833D8703786266733E63401F972439F88	1	
3055	SO3198	612	3FAC0F6DD1D252131C7095AC70F24A5D06A92EFB	1	
3056	SO3199	102	C9D6832D0E8E5B4EBB872726784F02D5CAEB5E15	1	
3057	SO3200	132	EED3401FC99828EFEAE718A5D1AF805D659D197F	1	
3058	SO3201	41	738C67A7FB52A9171BBC93C6DB131948EFD0041E	1	
3059	SO3202	164	2A23CFCF235C528E4F8B88085E716E97910BAADA	1	
3060	SO3203	326	035AB1DFEC25329C1B666E7D258C54A5406FC2E3	1	
3061	SO3204	263	6AA4C11F6FD9D9BE0E0A7B73F30F087D505459BA	1	
3062	SO3205	179	ADE3FBBF3E8B5C800B99F74A4AE5C91E48939A5E	1	
3063	SO3206	374	62BFF723BE1514D8F06143E71621552A5131394A	1	
3064	SO3207	758	63711B375374C35CF0EB478AB83CD8E5F431BB50	1	
3065	SO3208	245	731BFF0DB6DDA5568077BF67B8393AB230D03537	1	
3066	SO3209	127	30362BA717E60750CC6CA73D9DD895AA95A4FB76	1	
3067	SO3210	237	63468F2656F9F8C4235E8F689E8BC86C57DF4E99	1	
3068	SO3211	283	8F62D24EA3486E2D8F538C9350855E6934268289	1	
3069	SO3212	458	6C0BC049A6F49A4426E83287BEF1B6EE784FD197	1	
3070	SO3213	699	ED64350FBC25776F779D8D485535EC1A88EB94A9	1	
3071	SO3214	31	B7FB6C228FF99AE35FA0E54736E2BF12A4A69339	1	
3072	SO3215	376	CCC06D1A93ED6480EA8F28DEBCF2A35C7F39FDE3	1	
3073	SO3216	265	C682621CD485F9C20DF1971F1817A09320211AA8	1	
3074	SO3217	89	B67C9F02D887D2139520584FAE19602D36C6807E	1	
3075	SO3218	247	3C771048B161E2073A3464568E8E9455789CAA8F	1	
3076	SO3219	135	5F45F0C6DEAAB05B18581531A0A5675C4CA182B6	1	
3077	SO3220	124	7DB13831D63139D12655007B4073EAB2443791A0	1	
3078	SO3221	343	3BCC099DC9F6FB57DA4D0A0D161B25B67378D39C	1	
3079	SO3222	174	5214C236E8CAF3AD60F8FBFB8CD4E044B3CD4985	1	
3080	SO3223	527	F6C888D1277F4B64B69F5651D77E96FFF6D34131	1	
3081	SO3224	147	C68C68571CAB6E736E5731430ADEF8D227C344BA	1	
3082	SO3225	445	27C7CDDA3A6FA1CCD3C73622E0DE58E65AECCE29	1	
3083	SO3226	316	ECEFFC5338C23491D9881E853A4177840F83EDA3	1	
3084	SO3227	348	FC207884DBC4A8587D62039048AB54670E57749F	1	
3085	SO3228	553	A8DAD3BAA14DD0D7715A1F548E01B00C83C7CC59	1	
3086	SO3229	112	CB4065FF2A8042284845DD9590FA4AE47A471A21	1	
3087	SO3230	446	442F95C59C168BC2D2855611C1021D884465D1DF	1	
3088	SO3231	360	7E45BECAC882FEFA693DC9CD1651D8CD4042D4F1	1	
3089	SO3232	477	67FD150B73548BAE66C6DCC2EB188BCF1C52367C	1	
3090	SO3233	136	7A95079968ED8CD3B3243FC3E7FA05381C32A8E8	1	
3091	SO3234	106	56B552AD35C7363F9BFAB9F60FB5DBE0E47ACAC9	1	
3092	SO3235	456	5AE650BF0DFDE7DAF63C1F21F5C04B9FCE314AAD	1	
3093	SO3236	119	4A3517D91BADF82F5AD256AFC1A273D246A3B178	1	
3094	SO3237	272	073DF45F9E21B8E4A24036BE1B41A9D32B5EE7CA	1	
3095	SO3238	273	4B9C139FAF03F1ED445726698AB4258156BF2543	1	
3096	SO3239	403	B106F230EBA0D9782B0868E79C891F914FFE3619	1	
3097	SO3241	384	DDDA17AD6B72692C293C93CB665CA418C43B423E	1	
3098	SO3242	363	4FD6799C860E19255B92ABB12FC06C8A88D57915	1	
3099	SO3243	224	10114DF1E5EE153B6770217BD7537C0EA9EB1E4E	1	
3100	SO3244	262	D4119F05A03CB47268EB49E92FC13EFC818E110B	1	
3101	SO3245	247	0FE74FD43B47ECE358D604C68106679361B725B2	1	
3102	SO3246	31	19F6DF2276B415A2E79E6E2B4D0028F1A0A1AFC5	1	
3103	SO3247	453	5654C01DAE0A8A1FBC3B6B4E7B6CA113D0CA78BA	1	
3104	SO3248	253	BE2C26E12B16C7A86F6ADF89232ED4DCE15A93D6	1	
3105	SO3249	138	3676B352F84FA02BB05EA4DDF9CC542D663C97D5	1	
3106	SO3250	134	6F87E25F80372CBA7612D77852E3DE18C3F433DB	1	
3107	SO3251	279	659016A104C880AFCF4503483C2D141680A6A76A	1	
3108	SO3252	306	E4D373B396E3338A616D5E30554CEEBACD7DDB79	1	
3109	SO3253	235	7C4FCECE4D77595F8F7C221217715EFA6C52A3DB	1	
3110	SO3254	106	3B74282654C1A9ADCBFAA6AF617EB447CFF39C32	1	
3111	SO3255	141	AC4756984CB0B594241EFF232FC15C8C467002AF	1	
3112	SO3256	149	89EF0D7F4ABAF76276E0DFA341A169B12888CD96	1	
3113	SO3257	210	B77C9767D63A8664C0DEE1793FFFFC4317FA3F99	1	
3114	SO3258	391	76E6E8FD39E935515B9A50C193D8657F46EB193F	1	
3115	SO3259	441	A077C6BF3A2EF65DAF0F31504BF841DDF5CD36C6	1	
3116	SO3260	89	EC310B07155AEE7D83582B0BB52580CC70040604	1	
3117	SO3261	290	469F1AAF45930066221F0292C2ECA6DCBFAA0206	1	
3118	SO3262	581	ED00CC3C11285ED06FC1BA79515A23E086D1DE0F	1	
3119	SO3263	255	184480B8EACC6598530FBA05163C4F0277C2E94F	1	
3120	SO3264	395	FAE3D9F2F248135F66DF779182848B41A4C63FFE	1	
3121	SO3265	412	4C97302C22015810610F75FCF53954652F7B0E51	1	
3122	SO3266	400	2A4946B8D3084E60E54BB541D30ADFAD0C4729F2	1	
3123	SO3267	303	6A73BCE4A4E6D2EB46F64632E08D1B4C33A54605	1	
3124	SO3268	638	21EE2E3146C01E51723D955771B0B00569AE9189	1	
3125	SO3269	574	62C3A7FAB54B8D15723114A0E867A238EB2830D7	1	
3126	SO3270	381	00DAD75DA954F5C54DE6B5F99C4872402FD9F4FA	1	
3127	SO3271	331	DBBAB6443A07F63AEBEC034254927D7487B62E5D	1	
3128	SO3272	252	3E57EE0B6C33F08871A7ADA0595897EADF37BAD6	1	
3129	SO3273	822	7118793ECB5ADAFE9305F5C50F58D6CC7E3E49D6	1	
3130	SO3274	159	433D99DA2BDD65DCB6AD2C943F8F1454F8CC0DA7	1	
3131	SO3275	186	72DBD4C3B987C40EA8E1C790BB42642A8B3DFC75	1	
3132	SO3276	311	802149B0176F8EAA57D0D48646570327F88B7AF0	1	
3133	SO3277	188	F5BB750DA45FF4ED5F1BA12BB555103752405154	1	
3134	SO3278	374	C0916FF600B021BE1B3A02432133059909D3B377	1	
3135	SO3279	1026	215AF8EBCDAAB945A8A3CECA8E28AF099B3395FE	1	
3136	SO3280	81	55E840D20CF851312A832AB0A77736AFEB9E21B2	1	
3137	SO3281	31	46E3BE6E6EF66022ABCA2FBB5569BE7FEC9296A9	1	
3138	SO3282	667	D3150D516C341B5D6401693B57E06C4144C110B5	1	
3139	SO3283	36	BC0185737BBBEDFA112807BA1B9A9BAF9334A32D	1	
3140	SO3284	38	0BC510923EF51D04DE9CF00F544F9EEBE7E381AB	1	
3141	SO3285	379	F6A8EBA57A35A66693BFF32C57FE84AD1A34BDF1	1	
3142	SO3286	518	023DB21ADB79551407646219A635A93D1BFC2506	1	
3143	SO3287	1293	C4C05CBF3603679B6A3C62499265D0197887113B	1	
3144	SO3288	457	DE2C89A42519E807B13E86B65B6A19E4CD681CC5	1	
3145	SO3289	62	317B5B692BF8C49118CFFC8ED5D2898E57676E7D	1	
3146	SO3290	39	1B35449486010B3F7BFC85EAE2D091DFF733C0F7	1	
3147	SO3291	194	43CD50E3128CA8D297766403E9EC54C75C8F1DFE	1	
3148	SO3292	525	ADB591789FF8C6571770051C91119DBFC8CCF0CE	1	
3149	SO3293	488	0D8520BA27738DE2F5D9C3D2538FFF22930B7548	1	
3150	SO3294	445	19376DADC3DB2A67295862DE6004370FF1B00892	1	
3151	SO3295	36	A276465F34FC01F424BD065A6BEB0A4A34718553	1	
3152	SO3296	307	050A62FFA1BBE4C638CE54FDEF2495256236A12C	1	
3153	SO3297	281	293E95616AF1FB583D0BAD88D6A8CF363F07FC3B	1	
3154	SO3298	374	69F6F723130087E194FC6C0B978DB66C2255DECE	1	
3155	SO3299	549	76396598A4C5DA4F465B6EFC566989E8B254FD5E	1	
3156	SO3300	126	3659D2FE019B2A050E28CC8F377C3AEC8B40380F	1	
3157	SO3301	499	B4A1356C8763027B8F33535B879B5CB18800D830	1	
3158	SO3302	1287	8D50AB42DC1E6C1ACB24E16BC7026C18E6440B0D	1	
3159	SO3303	814	8726182B7CDC7C9FB127AA53C2F4A38E8E5CAC21	1	
3160	SO3304	35	59CD36EB85F16E7429F1E2DECC3FFECE21B3F718	1	
3161	SO3305	206	FE30F45BA492BCCF57DC6CCB2FB63D14A2CDBA83	1	
3162	SO3306	1171	0EE022EB68FA2CB8F2CCA347F9F8E91CF654B696	1	
3163	SO3307	51	97B35D36C9FA9F969E850D0D18BE75D7C689251C	1	
3164	SO3308	487	400656F10167BCBA3ACA79F11F11CD3F78483E9F	1	
3165	SO3309	395	1719619D4B031C8FA66C369CC3B4F96A12EDF116	1	
3166	SO3310	206	F9F7343C120B5C42A6A2C66B8092D897DE66FEE0	1	
3167	SO3311	425	C95FE1AF67C594CFF8837FC2A07058B04B0AF765	1	
3168	SO3312	371	525C96C279A64D29ABB6D556F233947888EE53B8	1	
3169	SO3313	374	F74C1195F952EA8F597786703BD00F10BFB1EF2E	1	
3170	SO3314	262	4E77F4FE177B0170169AB343E4500BC48FC2E95E	1	
3171	SO3315	373	AA7A372F2DFFE3BDF786595B80519E8DC0975EF5	1	
3172	SO3316	363	D82F0D7FDC3DDC5F71B93C1BD57FE64DF15E101F	1	
3173	SO3317	583	81FA41E13D86C51958D2B7CC8A677643CD1975E8	1	
3174	SO3318	297	71ADC6F1C1243AC3F3D8377E16BC8759BF799F80	1	
3175	SO3319	147	5E5BD3DF641632B753B06E6301A0B1C2EC6262F6	1	
3176	SO3320	173	BC29B2468F4690C4C4979D60B6CEA06F55A6383D	1	
3177	SO3322	106	94D21A12FAEF66BB73FF28C009C67F4C3DD5F7D0	1	
3178	SO3323	176	9E969787008F29840BBEFB73AD423EA309FD0DED	1	
3179	SO3324	203	F4394D7221A66050DACEEC83E44F6DB0684410AF	1	
3180	SO3325	100	7496FC5271BF10BB27542EB44883C2DB63E2A112	1	
3181	SO3326	69	D7727838D75A65A3A4E23048C7BF9F04F52BE360	1	
3182	SO3327	40	4B9BC22E16DAA3A3FF42CC0B5401C9B7435E0761	1	
3183	SO3328	152	568121F3DDAED157BDC324DC1D9024F2289FB1DE	1	
3184	SO3329	62	4B296B50398122D431F7F855F486D4ADCB08B9C3	1	
3185	SO3330	32	2EA5682AAE28B63D9CC9C129A009A12AFCAD7B36	1	
3186	SO3331	260	209738DF2E82EA4C84B5A4AD898027CA01935D83	1	
3187	SO3332	142	77EA6E3795ED8B5C5153B9567A9F297D3473456B	1	
3188	SO3333	481	18E4FF03F1B1E5A95774C20C0A8815067BC020A9	1	
3189	SO3334	574	BC58CBFDE8D4E124224BBD3C7B81FA3B714D3ADE	1	
3190	SO3335	274	17D22FD690AA5343852D607125A2ED1146A07CAA	1	
3191	SO3336	190	9E2B983A6B90A15407B3F549441A45730D6FA1B7	1	
3192	SO3337	466	49379EF60C05E8A4685615C149786452F55681C4	1	
3193	SO3338	337	FD670694B16E6B17FB2E099198CE4BD9326B8D5B	1	
3194	SO3339	196	9247867D4F507012E0ECE8B0F45F175D346EAFD7	1	
3195	SO3340	275	BB8E3BB20D7C5A118DE056F90AF3C490B7ED8DBF	1	
3196	SO3341	197	473F1B744CD5B8C523246348F25EDEA1A5625F07	1	
3197	SO3342	213	D08B5373290C4AECF7990C9CACD47056FDA211DD	1	
3198	SO3343	186	6223119105644377CF267925C88409F7F96CBBE6	1	
3199	SO3344	104	C8D689AEC7F02567211C8210851F44709BBA3684	1	
3200	SO3345	109	0BD1FD0F31D8B57FDD5DAA0C5C60494D6F45848C	1	
3201	SO3346	187	B0B3B9EBE7B297CAD254FF8A19A1F16028813C0E	1	
